INFRASA,Trab.,Matricula,Peso,Aviación,Aerolinea Av.,Vuelo,Tarjeta,Fecha,Hora,Dest./Or.,Nombre Dest./Or.
34931,SKPE,N454AV,77000,Comercial,AVA,8539,Entrada,11/08/2020 12:00:00 AM,06:47,SKBO,BOGOTA
34932,SKPE,hk5335,73500,Comercial,FAST COLOMBIA S.A.S,5662,Entrada,11/08/2020 12:00:00 AM,07:33,SKBO,BOGOTA
34933,SKPE,N481AV,77000,Comercial,AVA,8515,Entrada,11/08/2020 12:00:00 AM,09:12,SKBO,BOGOTA
34934,SKPE,HK5273,73500,Comercial,FAST COLOMBIA S.A.S,5772,Entrada,11/08/2020 12:00:00 AM,11:18,SKSM,SANTA MARTA
34935,SKPE,HK5292,22800,Comercial,EFY,9106,Entrada,11/08/2020 12:00:00 AM,11:51,SKBO,BOGOTA
34936,SKPE,hk5335,73500,Comercial,FAST COLOMBIA S.A.S,5693,Entrada,11/08/2020 12:00:00 AM,11:54,SKCG,CARTAGENA
34939,SKPE,HK5341,11250,Comercial,EFY,9056,Entrada,11/08/2020 12:00:00 AM,13:10,SKMD,MEDELLIN
34940,SKPE,HK5341,11250,Comercial,EFY,9058,Entrada,11/08/2020 12:00:00 AM,15:22,SKMD,MEDELLIN
34941,SKPE,HK5292,22800,Comercial,EFY,9184,Entrada,11/08/2020 12:00:00 AM,16:42,SKBO,BOGOTA
34942,SKPE,N567AV,77000,Comercial,AVA,9831,Entrada,11/08/2020 12:00:00 AM,16:50,SKBO,BOGOTA
34943,SKPE,N398AV,77000,Comercial,AVA,8503,Entrada,11/08/2020 12:00:00 AM,17:45,SKBO,BOGOTA
34944,SKPE,HK5341,11250,Comercial,EFY,9050,Entrada,11/09/2020 12:00:00 AM,08:45,SKMD,MEDELLIN
34945,SKPE,HK5292,22800,Comercial,EFY,9104,Entrada,11/09/2020 12:00:00 AM,08:51,SKBO,BOGOTA
34946,SKPE,hk5335,73500,Comercial,FAST COLOMBIA S.A.S,5662,Entrada,11/09/2020 12:00:00 AM,09:00,SKBO,BOGOTA
34947,SKPE,N446AV,77000,Comercial,AVA,8515,Entrada,11/09/2020 12:00:00 AM,09:08,SKBO,BOGOTA
34948,SKPE,CCBFH,73500,Comercial,ARE,4212,Entrada,11/09/2020 12:00:00 AM,10:23,SKBO,BOGOTA
34949,SKPE,HK5273,73500,Comercial,FAST COLOMBIA S.A.S,5772,Entrada,11/09/2020 12:00:00 AM,11:06,SKSM,SANTA MARTA
34951,SKPE,HP1857,79000,Comercial,COPA,200,Entrada,11/09/2020 12:00:00 AM,12:20,MPTO,TOCUMEN
34952,SKPE,hk5335,73500,Comercial,FAST COLOMBIA S.A.S,5693,Entrada,11/09/2020 12:00:00 AM,13:01,SKCG,CARTAGENA
34953,SKPE,HK5341,11250,Comercial,EFY,9058,Entrada,11/09/2020 12:00:00 AM,15:46,SKMD,MEDELLIN
34954,SKPE,N345AV,77000,Comercial,AVA,9831,Entrada,11/09/2020 12:00:00 AM,16:35,SKBO,BOGOTA
34957,SKPE,HK5292,22800,Comercial,EFY,9184,Entrada,11/09/2020 12:00:00 AM,16:52,SKBO,BOGOTA
34958,SKPE,N961AV,77000,Comercial,AVA,8503,Entrada,11/09/2020 12:00:00 AM,17:22,SKBO,BOGOTA
34960,SKPE,N742AV,77000,Comercial,AVA,8539,Entrada,11/10/2020 12:00:00 AM,06:54,SKBO,BOGOTA
34961,SKPE,HK5292,22800,Comercial,EFY,9104,Entrada,11/10/2020 12:00:00 AM,08:06,SKBO,BOGOTA
34962,SKPE,N961AV,77000,Comercial,AVA,8515,Entrada,11/10/2020 12:00:00 AM,09:10,SKBO,BOGOTA
34963,SKPE,CCCOX,70000,Comercial,ARE,4212,Entrada,11/10/2020 12:00:00 AM,10:20,SKBO,BOGOTA
34964,SKPE,hk5314,11250,Comercial,EFY,9058,Entrada,11/10/2020 12:00:00 AM,16:13,SKMD,MEDELLIN
34965,SKPE,N741AV,75500,Comercial,AVA,9831,Entrada,11/10/2020 12:00:00 AM,16:58,SKBO,BOGOTA
34966,SKPE,HK5292,22800,Comercial,EFY,9184,Entrada,11/10/2020 12:00:00 AM,17:04,SKBO,BOGOTA
34973,SKPE,N724AV,77000,Comercial,AVA,8503,Entrada,11/10/2020 12:00:00 AM,17:36,SKBO,BOGOTA
34974,SKPE,HK5352,73500,Comercial,FAST COLOMBIA S.A.S,5772,Entrada,11/10/2020 12:00:00 AM,11:11,SKSM,SANTA MARTA
34977,SKPE,N416AV,77000,Comercial,AVA,8539,Entrada,11/11/2020 12:00:00 AM,06:47,SKBO,BOGOTA
34978,SKPE,HK5341,11250,Comercial,EFY,9050,Entrada,11/11/2020 12:00:00 AM,07:10,SKMD,MEDELLIN
34979,SKPE,HK5286,73500,Comercial,FAST COLOMBIA S.A.S,5662,Entrada,11/11/2020 12:00:00 AM,07:52,SKBO,BOGOTA
34980,SKPE,HK5292,22800,Comercial,EFY,9104,Entrada,11/11/2020 12:00:00 AM,08:18,SKBO,BOGOTA
34981,SKPE,N763AV,77000,Comercial,AVA,8515,Entrada,11/11/2020 12:00:00 AM,09:40,SKBO,BOGOTA
34982,SKPE,CCCOX,70000,Comercial,ARE,4212,Entrada,11/11/2020 12:00:00 AM,10:27,SKBO,BOGOTA
34983,SKPE,HK5274,73500,Comercial,FAST COLOMBIA S.A.S,5772,Entrada,11/11/2020 12:00:00 AM,11:13,SKSM,SANTA MARTA
34984,SKPE,HK5286,73500,Comercial,FAST COLOMBIA S.A.S,5693,Entrada,11/11/2020 12:00:00 AM,11:57,SKCG,CARTAGENA
34985,SKPE,HP1854,79016,Comercial,COPA,200,Entrada,11/11/2020 12:00:00 AM,12:03,MPTO,TOCUMEN
34986,SKPE,HK5315,11250,Comercial,EFY,9056,Entrada,11/11/2020 12:00:00 AM,13:38,SKMD,MEDELLIN
34987,SKPE,HK5331,18600,Comercial,EFY,9058,Entrada,11/11/2020 12:00:00 AM,15:49,SKMD,MEDELLIN
34991,SKPE,N519AV,75500,Comercial,AVA,9831,Entrada,11/11/2020 12:00:00 AM,16:55,SKBO,BOGOTA
34992,SKPE,HK5294,22800,Comercial,EFY,9184,Entrada,11/11/2020 12:00:00 AM,17:04,SKBO,BOGOTA
34993,SKPE,N728AV,77000,Comercial,AVA,8503,Entrada,11/11/2020 12:00:00 AM,17:28,SKBO,BOGOTA
34996,SKPE,N724AV,77000,Comercial,AVA,8539,Entrada,11/12/2020 12:00:00 AM,06:54,SKBO,BOGOTA
34997,SKPE,HK5341,11250,Comercial,EFY,9050,Entrada,11/12/2020 12:00:00 AM,07:09,SKMD,MEDELLIN
34998,SKPE,HK5286,73500,Comercial,FAST COLOMBIA S.A.S,5662,Entrada,11/12/2020 12:00:00 AM,07:46,SKBO,BOGOTA
34999,SKPE,HK5292,22800,Comercial,EFY,9104,Entrada,11/12/2020 12:00:00 AM,08:15,SKBO,BOGOTA
35000,SKPE,N728AV,77000,Comercial,AVA,8515,Entrada,11/12/2020 12:00:00 AM,09:03,SKBO,BOGOTA
35001,SKPE,CCCPF,70000,Comercial,ARE,4212,Entrada,11/12/2020 12:00:00 AM,10:28,SKBO,BOGOTA
35007,SKPE,HK5286,73500,Comercial,FAST COLOMBIA S.A.S,5693,Entrada,11/12/2020 12:00:00 AM,12:05,SKCG,CARTAGENA
35008,SKPE,HK5292,22800,Comercial,EFY,9106,Entrada,11/12/2020 12:00:00 AM,14:54,SKBO,BOGOTA
35009,SKPE,HK5315,11250,Comercial,EFY,9058,Entrada,11/12/2020 12:00:00 AM,16:13,SKMD,MEDELLIN
35010,SKPE,N745AV,77000,Comercial,AVA,8503,Entrada,11/12/2020 12:00:00 AM,17:31,SKBO,BOGOTA
35013,SKPE,N567AV,77000,Comercial,AVA,8539,Entrada,11/13/2020 12:00:00 AM,06:55,SKBO,BOGOTA
35014,SKPE,HK5292,22800,Comercial,EFY,9104,Entrada,11/13/2020 12:00:00 AM,08:12,SKBO,BOGOTA
35015,SKPE,HK5273,73500,Comercial,FAST COLOMBIA S.A.S,5662,Entrada,11/13/2020 12:00:00 AM,09:27,SKBO,BOGOTA
35016,SKPE,HK5313,18600,Comercial,EFY,9050,Entrada,11/13/2020 12:00:00 AM,09:00,SKMD,MEDELLIN
35017,SKPE,N477AV,77000,Comercial,AVA,8515,Entrada,11/13/2020 12:00:00 AM,09:18,SKBO,BOGOTA
35018,SKPE,CCCOZ,70000,Comercial,ARE,4212,Entrada,11/13/2020 12:00:00 AM,10:27,SKBO,BOGOTA
35019,SKPE,HK5318,73500,Comercial,FAST COLOMBIA S.A.S,5772,Entrada,11/13/2020 12:00:00 AM,11:12,SKSM,SANTA MARTA
35025,SKPE,hk5320,73500,Comercial,FAST COLOMBIA S.A.S,5693,Entrada,11/13/2020 12:00:00 AM,12:53,SKCG,CARTAGENA
35026,SKPE,HK5315,11250,Comercial,EFY,9056,Entrada,11/13/2020 12:00:00 AM,13:35,SKMD,MEDELLIN
35030,SKPE,HK5331,18600,Comercial,EFY,9058,Entrada,11/13/2020 12:00:00 AM,15:50,SKMD,MEDELLIN
35031,SKPE,N567AV,77000,Comercial,AVA,9831,Entrada,11/13/2020 12:00:00 AM,16:47,SKBO,BOGOTA
35032,SKPE,hk5293,22800,Comercial,EFY,9184,Entrada,11/13/2020 12:00:00 AM,17:09,SKBO,BOGOTA
35033,SKPE,N763AV,77000,Comercial,AVA,8503,Entrada,11/13/2020 12:00:00 AM,17:28,SKBO,BOGOTA
35035,SKPE,N724AV,77000,Comercial,AVA,8539,Entrada,11/14/2020 12:00:00 AM,06:47,SKBO,BOGOTA
35036,SKPE,HK5315,11250,Comercial,EFY,9050,Entrada,11/14/2020 12:00:00 AM,07:11,SKMD,MEDELLIN
35037,SKPE,HK5292,22800,Comercial,EFY,9104,Entrada,11/14/2020 12:00:00 AM,08:09,SKBO,BOGOTA
35038,SKPE,N763AV,77000,Comercial,AVA,8515,Entrada,11/14/2020 12:00:00 AM,09:20,SKBO,BOGOTA
35039,SKPE,CCCPE,70000,Comercial,ARE,4212,Entrada,11/14/2020 12:00:00 AM,10:38,SKBO,BOGOTA
35040,SKPE,HK5292,22800,Comercial,EFY,9106,Entrada,11/14/2020 12:00:00 AM,12:01,SKBO,BOGOTA
35041,SKPE,HP1856,79000,Comercial,COPA,200,Entrada,11/14/2020 12:00:00 AM,12:23,MPTO,TOCUMEN
35049,SKPE,HK5315,11250,Comercial,EFY,9058,Entrada,11/14/2020 12:00:00 AM,15:36,SKMD,MEDELLIN
35050,SKPE,N961AV,77000,Comercial,AVA,9831,Entrada,11/14/2020 12:00:00 AM,16:44,SKBO,BOGOTA
35053,SKPE,N724AV,77000,Comercial,AVA,8503,Entrada,11/14/2020 12:00:00 AM,17:24,SKBO,BOGOTA
35056,SKPE,HK5305,78000,Comercial,FAST COLOMBIA S.A.S,5662,Entrada,11/15/2020 12:00:00 AM,07:34,SKBO,BOGOTA
35057,SKPE,N416AV,77000,Comercial,AVA,8515,Entrada,11/15/2020 12:00:00 AM,09:15,SKBO,BOGOTA
35058,SKPE,CCCOX,70000,Comercial,ARE,4212,Entrada,11/15/2020 12:00:00 AM,10:21,SKBO,BOGOTA
35059,SKPE,hk5335,73500,Comercial,FAST COLOMBIA S.A.S,5772,Entrada,11/15/2020 12:00:00 AM,11:12,SKSM,SANTA MARTA
35060,SKPE,HK5341,11250,Comercial,EFY,9058,Entrada,11/15/2020 12:00:00 AM,15:35,SKMD,MEDELLIN
35061,SKPE,HK5305,78000,Comercial,FAST COLOMBIA S.A.S,5693,Entrada,11/15/2020 12:00:00 AM,12:20,SKCG,CARTAGENA
35062,SKPE,N345AV,77000,Comercial,AVA,9831,Entrada,11/15/2020 12:00:00 AM,16:42,SKBO,BOGOTA
35063,SKPE,HK5292,22800,Comercial,EFY,9184,Entrada,11/15/2020 12:00:00 AM,16:54,SKBO,BOGOTA
35064,SKPE,N750AV,77000,Comercial,AVA,8503,Entrada,11/15/2020 12:00:00 AM,17:37,SKBO,BOGOTA
35065,SKPE,HK5146,2864,Comercial,AEXPA,0,Entrada,11/01/2020 12:00:00 AM,05:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
35066,SKPE,HK5145,2864,Comercial,AEXPA,0,Entrada,11/01/2020 12:00:00 AM,05:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
35067,SKPE,N748AV,77000,Comercial,AVA,8539,Entrada,11/16/2020 12:00:00 AM,06:37,SKBO,BOGOTA
35068,SKPE,HK5286,73500,Comercial,FAST COLOMBIA S.A.S,5662,Entrada,11/16/2020 12:00:00 AM,07:46,SKBO,BOGOTA
35069,SKPE,N728AV,77000,Comercial,AVA,8515,Entrada,11/16/2020 12:00:00 AM,09:08,SKBO,BOGOTA
35070,SKPE,CCCPL,70000,Comercial,ARE,4212,Entrada,11/16/2020 12:00:00 AM,10:28,SKBO,BOGOTA
35071,SKPE,HK5273,73500,Comercial,FAST COLOMBIA S.A.S,5772,Entrada,11/16/2020 12:00:00 AM,11:10,SKSM,SANTA MARTA
35073,SKPE,HK5286,73500,Comercial,FAST COLOMBIA S.A.S,5693,Entrada,11/16/2020 12:00:00 AM,11:52,SKCG,CARTAGENA
35074,SKPE,hk5347,22800,Comercial,EFY,9106,Entrada,11/16/2020 12:00:00 AM,15:05,SKBO,BOGOTA
35075,SKPE,HK5315,11250,Comercial,EFY,9058,Entrada,11/16/2020 12:00:00 AM,16:07,SKMD,MEDELLIN
35076,SKPE,HK5292,22800,Comercial,EFY,9184,Entrada,11/16/2020 12:00:00 AM,16:48,SKBO,BOGOTA
35077,SKPE,N281AV,77000,Comercial,AVA,9831,Entrada,11/16/2020 12:00:00 AM,16:52,SKBO,BOGOTA
35080,SKPE,N961AV,77000,Comercial,AVA,8503,Entrada,11/16/2020 12:00:00 AM,17:30,SKBO,BOGOTA
35082,SKPE,N446AV,77000,Comercial,AVA,8539,Entrada,11/17/2020 12:00:00 AM,08:21,SKBO,BOGOTA
35083,SKPE,N477AV,77000,Comercial,AVA,8515,Entrada,11/17/2020 12:00:00 AM,09:08,SKBO,BOGOTA
35084,SKPE,HK5292,22800,Comercial,EFY,9104,Entrada,11/17/2020 12:00:00 AM,10:02,SKBO,BOGOTA
35085,SKPE,CCBFA,73500,Comercial,ARE,4212,Entrada,11/17/2020 12:00:00 AM,10:25,SKBO,BOGOTA
35086,SKPE,HK5274,73500,Comercial,FAST COLOMBIA S.A.S,5772,Entrada,11/17/2020 12:00:00 AM,11:10,SKSM,SANTA MARTA
35088,SKPE,HK5349,18600,Comercial,EFY,9058,Entrada,11/17/2020 12:00:00 AM,16:16,SKMD,MEDELLIN
35089,SKPE,N557AV,75500,Comercial,AVA,9831,Entrada,11/17/2020 12:00:00 AM,16:40,SKBO,BOGOTA
35090,SKPE,HK5292,22800,Comercial,EFY,9184,Entrada,11/17/2020 12:00:00 AM,16:50,SKBO,BOGOTA
35093,SKPE,N750AV,77000,Comercial,AVA,8503,Entrada,11/17/2020 12:00:00 AM,17:34,SKBO,BOGOTA
35094,SKPE,HK3353,1451,Comercial,SADI,1,Entrada,11/17/2020 12:00:00 AM,13:16,SKIB,IBAGUE
35096,SKPE,N750AV,77000,Comercial,AVA,8515,Entrada,11/18/2020 12:00:00 AM,09:51,SKBO,BOGOTA
35097,SKPE,HK5292,22800,Comercial,EFY,9104,Entrada,11/18/2020 12:00:00 AM,10:03,SKBO,BOGOTA
35098,SKPE,HK5318,73500,Comercial,FAST COLOMBIA S.A.S,5662,Entrada,11/18/2020 12:00:00 AM,10:17,SKBO,BOGOTA
35099,SKPE,CCCOX,70000,Comercial,ARE,4212,Entrada,11/18/2020 12:00:00 AM,10:34,SKBO,BOGOTA
35100,SKPE,HK5278,73500,Comercial,FAST COLOMBIA S.A.S,5772,Entrada,11/18/2020 12:00:00 AM,11:11,SKSM,SANTA MARTA
35102,SKPE,HP1856,79000,Comercial,COPA,200,Entrada,11/18/2020 12:00:00 AM,12:09,MPTO,TOCUMEN
35104,SKPE,HK3353,1451,Comercial,SADI,1,Entrada,11/18/2020 12:00:00 AM,12:13,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
35106,SKPE,HP1728,79000,Comercial,COPA,200,Entrada,11/16/2020 12:00:00 AM,12:04,MPTO,TOCUMEN
35108,SKPE,HK5341,11250,Comercial,EFY,9056,Entrada,11/18/2020 12:00:00 AM,13:47,SKMD,MEDELLIN
35109,SKPE,HK5318,73500,Comercial,FAST COLOMBIA S.A.S,5693,Entrada,11/18/2020 12:00:00 AM,14:20,SKCG,CARTAGENA
35112,SKPE,HK5349,18600,Comercial,EFY,9058,Entrada,11/18/2020 12:00:00 AM,16:02,SKMD,MEDELLIN
35113,SKPE,N690AV,75500,Comercial,AVA,9831,Entrada,11/18/2020 12:00:00 AM,16:51,SKBO,BOGOTA
35114,SKPE,HK5292,22800,Comercial,EFY,9184,Entrada,11/18/2020 12:00:00 AM,17:06,SKBO,BOGOTA
35115,SKPE,N862AV,77000,Comercial,AVA,8503,Entrada,11/18/2020 12:00:00 AM,17:23,SKBO,BOGOTA
35116,SKPE,N742AV,77000,Comercial,AVA,8539,Entrada,11/19/2020 12:00:00 AM,07:31,SKBO,BOGOTA
35117,SKPE,HK5305,78000,Comercial,FAST COLOMBIA S.A.S,5662,Entrada,11/19/2020 12:00:00 AM,08:46,SKBO,BOGOTA
35119,SKPE,N862AV,77000,Comercial,AVA,8515,Entrada,11/19/2020 12:00:00 AM,09:06,SKBO,BOGOTA
35120,SKPE,HK5292,22800,Comercial,EFY,9104,Entrada,11/19/2020 12:00:00 AM,09:36,SKBO,BOGOTA
35121,SKPE,CCCPQ,70000,Comercial,ARE,4212,Entrada,11/19/2020 12:00:00 AM,10:29,SKBO,BOGOTA
35122,SKPE,HK5305,78000,Comercial,FAST COLOMBIA S.A.S,5693,Entrada,11/19/2020 12:00:00 AM,12:47,SKCG,CARTAGENA
35123,SKPE,HK3353,1451,Comercial,SADI,0,Entrada,11/19/2020 12:00:00 AM,13:08,SKMZ,MANIZALES
35126,SKPE,HK5292,22800,Comercial,EFY,9184,Entrada,11/19/2020 12:00:00 AM,17:01,SKBO,BOGOTA
35127,SKPE,N557AV,75500,Comercial,AVA,9831,Entrada,11/19/2020 12:00:00 AM,17:06,SKBO,BOGOTA
35128,SKPE,HK5313,18600,Comercial,EFY,9058,Entrada,11/19/2020 12:00:00 AM,16:07,SKMD,MEDELLIN
35129,SKPE,N742AV,77000,Comercial,AVA,8503,Entrada,11/19/2020 12:00:00 AM,17:29,SKBO,BOGOTA
35137,SKPE,HK3353,1451,Comercial,SADI,0,Entrada,11/20/2020 12:00:00 AM,12:42,SKMZ,MANIZALES
35140,SKPE,N755AV,77000,Comercial,AVA,8539,Entrada,11/20/2020 12:00:00 AM,09:05,SKBO,BOGOTA
35141,SKPE,HK5341,11250,Comercial,EFY,9050,Entrada,11/20/2020 12:00:00 AM,07:35,SKMD,MEDELLIN
35142,SKPE,hk5335,73500,Comercial,FAST COLOMBIA S.A.S,5662,Entrada,11/20/2020 12:00:00 AM,07:55,SKBO,BOGOTA
35143,SKPE,HK5292,22800,Comercial,EFY,9104,Entrada,11/20/2020 12:00:00 AM,08:16,SKBO,BOGOTA
35144,SKPE,N763AV,77000,Comercial,AVA,8515,Entrada,11/20/2020 12:00:00 AM,09:10,SKBO,BOGOTA
35145,SKPE,CCCOZ,70000,Comercial,ARE,4212,Entrada,11/20/2020 12:00:00 AM,10:25,SKBO,BOGOTA
35146,SKPE,HK5286,73500,Comercial,FAST COLOMBIA S.A.S,5772,Entrada,11/20/2020 12:00:00 AM,11:12,SKSM,SANTA MARTA
35147,SKPE,hk5335,73500,Comercial,FAST COLOMBIA S.A.S,5693,Entrada,11/20/2020 12:00:00 AM,12:09,SKCG,CARTAGENA
35153,SKPE,HK5315,11250,Comercial,EFY,9056,Entrada,11/20/2020 12:00:00 AM,14:48,SKMD,MEDELLIN
35154,SKPE,HK5315,11250,Comercial,EFY,9058,Entrada,11/20/2020 12:00:00 AM,17:10,SKMD,MEDELLIN
35155,SKPE,N724AV,77000,Comercial,AVA,9831,Entrada,11/20/2020 12:00:00 AM,17:00,SKBO,BOGOTA
35156,SKPE,HK5292,22800,Comercial,EFY,9184,Entrada,11/20/2020 12:00:00 AM,17:12,SKBO,BOGOTA
35157,SKPE,N743AV,77000,Comercial,AVA,8503,Entrada,11/20/2020 12:00:00 AM,17:20,SKBO,BOGOTA
35158,SKPE,HK5341,11250,Comercial,EFY,9050,Entrada,11/21/2020 12:00:00 AM,07:12,SKMD,MEDELLIN
35159,SKPE,HK5292,22800,Comercial,EFY,9104,Entrada,11/21/2020 12:00:00 AM,08:10,SKBO,BOGOTA
35162,SKPE,N743AV,77000,Comercial,AVA,8515,Entrada,11/21/2020 12:00:00 AM,09:21,SKBO,BOGOTA
35164,SKPE,CCCPQ,70000,Comercial,ARE,4212,Entrada,11/21/2020 12:00:00 AM,10:27,SKBO,BOGOTA
35165,SKPE,HK5292,22800,Comercial,EFY,9106,Entrada,11/21/2020 12:00:00 AM,11:58,SKBO,BOGOTA
35166,SKPE,HP1722,79016,Comercial,COPA,200,Entrada,11/21/2020 12:00:00 AM,12:17,MPTO,TOCUMEN
35168,SKPE,HK5331,18600,Comercial,EFY,9058,Entrada,11/21/2020 12:00:00 AM,15:35,SKMD,MEDELLIN
35170,SKPE,N755AV,77000,Comercial,AVA,9831,Entrada,11/21/2020 12:00:00 AM,16:50,SKBO,BOGOTA
35171,SKPE,N748AV,77000,Comercial,AVA,8503,Entrada,11/21/2020 12:00:00 AM,17:33,SKBO,BOGOTA
35174,SKPE,hk5335,73500,Comercial,FAST COLOMBIA S.A.S,5662,Entrada,11/22/2020 12:00:00 AM,07:43,SKBO,BOGOTA
35175,SKPE,N416AV,77000,Comercial,AVA,8515,Entrada,11/22/2020 12:00:00 AM,09:10,SKBO,BOGOTA
35176,SKPE,CCCPL,70000,Comercial,ARE,4212,Entrada,11/22/2020 12:00:00 AM,10:24,SKBO,BOGOTA
35177,SKPE,HK5273,73500,Comercial,FAST COLOMBIA S.A.S,5772,Entrada,11/22/2020 12:00:00 AM,11:20,SKSM,SANTA MARTA
35178,SKPE,HK5341,11250,Comercial,EFY,9106,Entrada,11/22/2020 12:00:00 AM,11:48,SKBO,BOGOTA
35179,SKPE,hk5335,73500,Comercial,FAST COLOMBIA S.A.S,5693,Entrada,11/22/2020 12:00:00 AM,12:00,SKCG,CARTAGENA
35180,SKPE,HK5315,11250,Comercial,EFY,9154,Entrada,11/22/2020 12:00:00 AM,12:57,SKMD,MEDELLIN
35181,SKPE,HK5292,22800,Comercial,EFY,9056,Entrada,11/22/2020 12:00:00 AM,13:18,SKMD,MEDELLIN
35183,SKPE,HK5282,18600,Comercial,EFY,9058,Entrada,11/22/2020 12:00:00 AM,15:45,SKMD,MEDELLIN
35184,SKPE,HK5292,22800,Comercial,EFY,9184,Entrada,11/22/2020 12:00:00 AM,16:42,SKBO,BOGOTA
35191,SKPE,N728AV,77000,Comercial,AVA,8539,Entrada,11/23/2020 12:00:00 AM,07:00,SKBO,BOGOTA
35192,SKPE,HK5282,18600,Comercial,EFY,9050,Entrada,11/23/2020 12:00:00 AM,07:08,SKMD,MEDELLIN
35193,SKPE,hk5335,73500,Comercial,FAST COLOMBIA S.A.S,5662,Entrada,11/23/2020 12:00:00 AM,07:40,SKBO,BOGOTA
35194,SKPE,hk5293,22800,Comercial,EFY,9104,Entrada,11/23/2020 12:00:00 AM,08:19,SKBO,BOGOTA
35195,SKPE,N632AV,75500,Comercial,AVA,8515,Entrada,11/23/2020 12:00:00 AM,09:18,SKBO,BOGOTA
35196,SKPE,CCCOZ,70000,Comercial,ARE,4212,Entrada,11/23/2020 12:00:00 AM,10:47,SKBO,BOGOTA
35197,SKPE,HK5273,73500,Comercial,FAST COLOMBIA S.A.S,5772,Entrada,11/23/2020 12:00:00 AM,11:10,SKSM,SANTA MARTA
35198,SKPE,hk5335,73500,Comercial,FAST COLOMBIA S.A.S,5693,Entrada,11/23/2020 12:00:00 AM,12:06,SKCG,CARTAGENA
35199,SKPE,HP1834,79000,Comercial,COPA,,Entrada,11/23/2020 12:00:00 AM,12:11,MPTO,TOCUMEN
35203,SKPE,HK5331,18600,Comercial,EFY,9058,Entrada,11/23/2020 12:00:00 AM,15:47,SKMD,MEDELLIN
35204,SKPE,N446AV,77000,Comercial,AVA,9831,Entrada,11/23/2020 12:00:00 AM,16:50,SKBO,BOGOTA
35205,SKPE,hk5293,22800,Comercial,EFY,9184,Entrada,11/23/2020 12:00:00 AM,17:00,SKBO,BOGOTA
35206,SKPE,N728AV,77000,Comercial,AVA,8503,Entrada,11/23/2020 12:00:00 AM,17:24,SKBO,BOGOTA
35208,SKPE,N538AV,77000,Comercial,AVA,8539,Entrada,11/24/2020 12:00:00 AM,06:44,SKBO,BOGOTA
35209,SKPE,HK5282,18600,Comercial,EFY,9050,Entrada,11/24/2020 12:00:00 AM,07:17,SKMD,MEDELLIN
35210,SKPE,N728AV,77000,Comercial,AVA,8515,Entrada,11/24/2020 12:00:00 AM,09:12,SKBO,BOGOTA
35211,SKPE,hk5293,22800,Comercial,EFY,9104,Entrada,11/24/2020 12:00:00 AM,09:15,SKBO,BOGOTA
35214,SKPE,HK5145,2864,Comercial,AEXPA,1,Entrada,11/15/2020 12:00:00 AM,17:58,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
35215,SKPE,HK5146,2864,Comercial,AEXPA,0,Entrada,11/15/2020 12:00:00 AM,17:59,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
35216,SKPE,HK5146,2864,Comercial,AEXPA,0,Entrada,11/30/2020 12:00:00 AM,17:59,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
35217,SKPE,HK5145,2864,Comercial,AEXPA,1,Entrada,11/30/2020 12:00:00 AM,17:59,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
35218,SKPE,CCCPL,70000,Comercial,ARE,4212,Entrada,11/24/2020 12:00:00 AM,10:30,SKBO,BOGOTA
35220,SKPE,HK5275,73500,Comercial,FAST COLOMBIA S.A.S,5772,Entrada,11/24/2020 12:00:00 AM,11:10,SKSM,SANTA MARTA
35222,SKPE,HK5315,11250,Comercial,EFY,9058,Entrada,11/24/2020 12:00:00 AM,15:47,SKMD,MEDELLIN
35223,SKPE,hk5293,22800,Comercial,EFY,9184,Entrada,11/24/2020 12:00:00 AM,16:52,SKBO,BOGOTA
35224,SKPE,N741AV,75500,Comercial,AVA,9831,Entrada,11/24/2020 12:00:00 AM,17:02,SKBO,BOGOTA
35227,SKPE,N728AV,77000,Comercial,AVA,8503,Entrada,11/24/2020 12:00:00 AM,17:21,SKBO,BOGOTA
35228,SKPE,N446AV,77000,Comercial,AVA,8539,Entrada,11/25/2020 12:00:00 AM,06:37,SKBO,BOGOTA
35229,SKPE,hk5314,11250,Comercial,EFY,9050,Entrada,11/25/2020 12:00:00 AM,08:00,SKMD,MEDELLIN
35230,SKPE,hk5293,22800,Comercial,EFY,9104,Entrada,11/25/2020 12:00:00 AM,08:09,SKBO,BOGOTA
35231,SKPE,hk5335,73500,Comercial,FAST COLOMBIA S.A.S,5662,Entrada,11/25/2020 12:00:00 AM,08:14,SKBO,BOGOTA
35232,SKPE,N755AV,77000,Comercial,AVA,8515,Entrada,11/25/2020 12:00:00 AM,09:20,SKBO,BOGOTA
35233,SKPE,CCCPQ,70000,Comercial,ARE,4212,Entrada,11/25/2020 12:00:00 AM,10:30,SKBO,BOGOTA
35234,SKPE,HK5275,73500,Comercial,FAST COLOMBIA S.A.S,5772,Entrada,11/25/2020 12:00:00 AM,11:10,SKSM,SANTA MARTA
